id,name,node1,node2,weight,normalized_weight
13317031,Shadow Lake Drive,122743369,122692660,0.0006547000000054481,65
13317036,Shadow Lake Drive,122801021,122801012,0.0006260000000040122,62
13317060,Banick Drive,122801165,122692309,0.0004789999999914585,47
13317080,North Brenthaven Place,122801302,122801305,0.0010277000000087355,102
13317110,Country Lane,122801434,122801437,8.650000000898217e-05,8
13317119,Country Lane,122801445,602092556,5.479999999380425e-05,5
13317119,Country Lane,122801477,122801479,0.00026200000000642376,26
13317119,Country Lane,122801479,122801484,0.00048599999999510146,48
13317119,Country Lane,122801484,122801486,0.0008747000000042249,87
13317119,Country Lane,122801491,122661737,0.00021669999998863432,21
13317121,Country Lane,122801498,3575439814,0.00012009999998952026,12
13317136,Calle del Rio,122683602,122698490,0.0004891000000029067,48
13317139,Claudia Avenue,122801591,122801593,0.000710100000006264,71
13317139,Claudia Avenue,122801593,122657561,0.0006865000000075838,68
13317139,Claudia Avenue,122657561,122801596,0.0006970999999893479,69
13317139,Claudia Avenue,122801596,122801600,0.0007150000000066825,71
13317139,Claudia Avenue,122801600,122801603,0.0007031999999895788,70
13317289,Heather Avenue,122685646,122802770,0.0017402000000004136,174
13317289,Heather Avenue,122802770,122697637,0.0008671000000006757,86
13317289,Heather Avenue,122697637,122802775,0.0008559000000047945,85
13317289,Heather Avenue,122802775,122637564,0.0008815999999995938,88
13317291,Heather Avenue,122802781,122685641,0.0009409999999974161,94
13317351,South Majorca Place,122757346,3106220262,0.00019379999999813435,19
13317464,Boisseranc Lane,122673242,122803733,0.0005671999999918853,56
13317468,South Agate Street,122627286,122627289,0.00028160000000099217,28
13317468,South Agate Street,122627289,122627291,0.0004849999999976262,48
13317468,South Agate Street,122627291,122627293,0.0007619000000076426,76
13317468,South Agate Street,122627293,122627295,0.0007828000000102975,78
13317468,South Agate Street,122627300,122627305,0.0009354000000030283,93
13317468,South Agate Street,122627305,122627309,0.0008193000000105144,81
13317468,South Agate Street,122627309,1922014605,0.0007570000000001187,75
13317468,South Agate Street,1922014604,122627315,0.000695099999987292,69
13317501,Evening Canyon Road,122803920,122803923,0.0009859999999903835,98
13317523,South Pritchard Avenue,122741622,122804022,0.000834500000003402,83
13317523,South Pritchard Avenue,122804022,122804024,0.0008799000000081492,87
13317630,La Casa Avenue,122804689,122649170,0.0008009000000015476,80
13317699,Seville Street,122805042,122722798,0.0008322000000049457,83
13317699,Seville Street,122722798,122805043,0.0007909999999924366,79
13317699,Seville Street,122805043,122805044,0.0008183000000059337,81
13317699,Seville Street,122805044,122646672,0.0007139999999949964,71
13317717,Winterwood Drive,122805100,122793165,0.0010802999999981466,108
13317730,Via Caliente,122805152,122805154,0.0013162000000050966,131
13317924,North Bailey Street,122806443,122806447,0.0014770000000083883,147
13317966,San Bruno Avenue,122806708,122806712,0.0010170999999985497,101
13318050,Hidalgo Street,122807307,122807310,0.0017132000000046332,171
13318060,North Mohican Avenue,122807361,122807363,0.0008914000000004307,89
13318060,North Mohican Avenue,122807363,122631358,0.0010261999999912064,102
13318060,North Mohican Avenue,122631358,122807366,0.00045910000000048967,45
13318060,North Mohican Avenue,122807366,122807368,0.0009842000000048756,98
13318110,Lorinda Avenue,122807667,122807669,0.0020631999999949358,206
13318324,North Carleton Avenue,2907835163,122634029,0.00017020000000655955,17
13318416,West Canary Way,122716944,122775714,0.001533100000010279,153
13318417,South Bond Street,122636953,122735741,0.0008824999999959005,88
13318417,South Bond Street,122735741,122809374,0.0010275000000063983,102
13318418,South Bond Street,122809380,122670878,0.0011119000000050505,111
13318418,South Bond Street,122670878,122809385,0.0009924999999952888,99
13318418,South Bond Street,122809385,122777947,0.0009125000000054229,91
13318418,South Bond Street,122777947,122720832,0.0009077999999931308,90
13318418,South Bond Street,122720832,122809388,0.0009417999999996596,94
13318418,South Bond Street,122809388,122700393,0.0009380999999990536,93
13318481,Dorwood Avenue,122809715,122809717,0.0010010999999963133,100
13318481,Dorwood Avenue,122809717,122745870,0.0009725000000031514,97
13318481,Dorwood Avenue,122745870,122809719,0.0010464000000069973,104
13318481,Dorwood Avenue,122809719,7785666334,0.0008595000000042319,85
13318547,Poinsettia Drive,122810088,122810091,0.0017723000000060551,177
13318547,Poinsettia Drive,122810091,122810092,0.0024074999999896818,240
13318547,Poinsettia Drive,122810092,122810094,0.000850200000009238,85
13318547,Poinsettia Drive,122810094,122810096,0.002248299999990877,224
13318550,Poinsettia Drive,122810106,122728340,0.0016813000000084344,168
13318563,Stardust Lane,122810281,122810282,0.0009566000000020836,95
13318563,Stardust Lane,122810282,122621119,0.0009405999999927417,94
13318563,Stardust Lane,122621119,122810285,0.0009423000000055026,94
13318563,Stardust Lane,122810285,1977077392,0.0011205999999930327,112
13318604,West Westmont Drive,122810530,122683768,0.0011653999999978737,116
13318604,West Westmont Drive,122683768,122810533,0.001160800000000961,116
13318604,West Westmont Drive,122810533,1711211097,0.0009310000000155583,93
13318604,West Westmont Drive,1711211097,122683747,0.0001380999999867072,13
13318604,West Westmont Drive,122683747,122801305,0.0013377000000076578,133
13318604,West Westmont Drive,122801305,122810536,0.0012292999999985454,122
13318664,Walden Road,1325968709,4077274436,0.00047059999999987667,47
13318664,Walden Road,4077274436,122810923,0.00012250000000335604,12
13318664,Walden Road,122810923,122810926,0.0005343000000053166,53
13318683,Virginia Street,122811154,122802775,0.002193499999997073,219
13318683,Virginia Street,122802775,122811156,0.0014612999999954468,146
13318686,Marshall Avenue,122811197,122811198,0.0018105000000119276,181
13318686,Marshall Avenue,122811198,122768937,0.0018166999999920108,181
